Order ID,OrderMonth,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
CA-2014-AH10075140-41817,6,27/06/2014,27/06/2014,Same Day,AH-100751404,Corporate,Los Angeles,California,United States,Western US,USCA,OFF-SU-5635,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,0,11.59,43.08,Critical
CA-2015-AH10075140-42110,4,16/04/2015,19/04/2015,First Class,AH-100751404,Corporate,Henderson,Nevada,United States,Western US,USCA,FUR-FU-4756,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45,5,0,70.72,36.52,Medium
CA-2014-AH10075140-41991,12,18/12/2014,22/12/2014,Standard Class,AH-100751402,Corporate,Arlington,Texas,United States,Central US,USCA,TEC-AC-6351,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21,11.15,Medium
CA-2015-AH1007523-42101,4,07/04/2015,12/04/2015,Standard Class,AH-1007523,Corporate,Oakville,Ontario,Canada,Canada,USCA,OFF-ST-4257,Office Supplies,Storage,"Fellowes File Cart, Blue",137.31,1,0,54.9,11.13,High
CA-2015-AH10075140-42301,10,24/10/2015,25/10/2015,First Class,AH-100751406,Corporate,Cranston,Rhode Island,United States,Eastern US,USCA,FUR-FU-4022,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35,4,0,14.7,8.98,Critical
CA-2015-AH10075140-42273,9,26/09/2015,29/09/2015,First Class,AH-100751406,Corporate,Chester,Pennsylvania,United States,Eastern US,USCA,OFF-SU-3839,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.9,2,0.2,-42.95,8.72,Medium
CA-2015-AH10075140-42144,5,20/05/2015,25/05/2015,Second Class,AH-100751408,Corporate,Knoxville,Tennessee,United States,Southern US,USCA,FUR-CH-5429,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,0.2,-35.36,6.19,Medium
CA-2015-AH10075140-42301,10,24/10/2015,25/10/2015,First Class,AH-100751406,Corporate,Cranston,Rhode Island,United States,Eastern US,USCA,OFF-PA-6415,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",43.44,8,0,21.29,5.97,Critical
CA-2014-AH10075140-41991,12,18/12/2014,22/12/2014,Standard Class,AH-100751402,Corporate,Arlington,Texas,United States,Central US,USCA,OFF-PA-6577,Office Supplies,Paper,Xerox 214,51.84,10,0.2,18.14,4.93,Medium
CA-2014-AH10075140-41817,6,27/06/2014,27/06/2014,Same Day,AH-100751404,Corporate,Los Angeles,California,United States,Western US,USCA,OFF-FA-5459,Office Supplies,Fasteners,OIC Binder Clips,17.9,5,0,8.95,4.89,Critical
CA-2014-AH10075140-41817,6,27/06/2014,27/06/2014,Same Day,AH-100751404,Corporate,Los Angeles,California,United States,Western US,USCA,OFF-PA-3115,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2,0,5.62,2.73,Critical
CA-2015-AH10075140-42335,11,27/11/2015,01/12/2015,Standard Class,AH-100751408,Corporate,Atlanta,Georgia,United States,Southern US,USCA,OFF-AR-5327,Office Supplies,Art,Newell 347,12.84,3,0,3.72,1.88,Medium
CA-2015-AH10075140-42301,10,24/10/2015,25/10/2015,First Class,AH-100751406,Corporate,Cranston,Rhode Island,United States,Eastern US,USCA,OFF-AP-4739,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,1,0,0.67,1.64,Critical
CA-2012-AH10075140-41228,11,15/11/2012,21/11/2012,Standard Class,AH-100751404,Corporate,Huntington Beach,California,United States,Western US,USCA,OFF-LA-5591,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0,2.4,1.51,Medium
CA-2013-AH10075140-41629,12,21/12/2013,23/12/2013,Second Class,AH-100751406,Corporate,Columbus,Ohio,United States,Eastern US,USCA,OFF-AR-5458,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.01,2,0.2,0.34,1.38,High
CA-2015-AH10075140-42273,9,26/09/2015,29/09/2015,First Class,AH-100751406,Corporate,Chester,Pennsylvania,United States,Eastern US,USCA,OFF-BI-3301,Office Supplies,Binders,Avery Metallic Poly Binders,8.6,5,0.7,-6.3,1.37,Medium
CA-2015-AH10075140-42144,5,20/05/2015,25/05/2015,Second Class,AH-100751408,Corporate,Knoxville,Tennessee,United States,Southern US,USCA,OFF-PA-6504,Office Supplies,Paper,Xerox 1949,27.89,7,0.2,10.11,1.26,Medium
MX-2015-AH1007582-42139,5,15/05/2015,19/05/2015,Standard Class,AH-1007582,Corporate,Azcapotzalco,Distrito Federal,Mexico,Central America,LATAM,OFF-AP-4503,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver",2003.52,6,0,861.48,302.477,High
ID-2015-AH100757-42367,12,29/12/2015,31/12/2015,First Class,AH-100757,Corporate,Geelong,Victoria,Australia,Oceania,Asia Pacific,OFF-AP-4743,Office Supplies,Appliances,"Hoover Stove, Red",1534.87,3,0.1,-102.41,255.42,Medium
ID-2013-AH1007559-41594,11,16/11/2013,17/11/2013,First Class,AH-1007559,Corporate,Bandung,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific,FUR-TA-3420,Furniture,Tables,"Bevis Conference Table, Fully Assembled",1471.12,3,0.47,-916.04,191.26,Medium
ID-2013-AH1007559-41594,11,16/11/2013,17/11/2013,First Class,AH-1007559,Corporate,Bandung,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific,FUR-CH-4701,Furniture,Chairs,"Hon Swivel Stool, Adjustable",485.13,4,0.27,-119.67,104.75,Medium
ES-2012-AH10075139-41251,12,08/12/2012,13/12/2012,Standard Class,AH-10075139,Corporate,Nottingham,England,United Kingdom,Northern Europe,Europe,FUR-BO-3647,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",874.02,7,0,340.83,90.7,Medium
ID-2012-AH100757-41163,9,11/09/2012,15/09/2012,Second Class,AH-100757,Corporate,Melton,Victoria,Australia,Oceania,Asia Pacific,TEC-MA-5007,Technology,Machines,"Konica Inkjet, White",745.42,4,0.4,-211.22,77.95,Medium
ES-2014-AH1007514-41859,8,08/08/2014,12/08/2014,Standard Class,AH-1007514,Corporate,Roeselare,West Flanders,Belgium,Western Europe,Europe,FUR-CH-5396,Furniture,Chairs,"Novimex Rocking Chair, Red",657.15,5,0,118.2,75.55,High
IN-2012-AH100757-41143,8,22/08/2012,27/08/2012,Standard Class,AH-100757,Corporate,Bunbury,Western Australia,Australia,Oceania,Asia Pacific,FUR-CH-4560,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",811.13,9,0.1,-36.13,67.18,Medium
SF-2014-AH10075117-41774,5,15/05/2014,20/05/2014,Standard Class,AH-10075117,Corporate,Port Elizabeth,Eastern Cape,South Africa,Southern Africa,Africa,TEC-AC-5894,Technology,Accessories,"SanDisk Router, Bluetooth",1025.4,4,0,399.84,66.21,Medium
IN-2015-AH1007558-42338,11,30/11/2015,04/12/2015,Standard Class,AH-1007558,Corporate,Darbhanga,Bihar,India,Southern Asia,Asia Pacific,OFF-ST-6032,Office Supplies,Storage,"Smead File Cart, Industrial",642,5,0,179.7,59.03,Medium
MX-2012-AH1007512-41188,10,06/10/2012,11/10/2012,Second Class,AH-1007512,Corporate,Bridgetown,Saint Michael,Barbados,Caribbean,LATAM,TEC-CO-4572,Technology,Copiers,"Hewlett Fax and Copier, Digital",768.5,6,0.002,275.66,53.756,Medium
ES-2013-AH1007545-41490,8,04/08/2013,06/08/2013,First Class,AH-1007545,Corporate,Flers,Normandy,France,Western Europe,Europe,OFF-ST-6261,Office Supplies,Storage,"Tenex Lockers, Blue",183.74,1,0.1,32.66,36.88,High
IN-2014-AH1007558-41896,9,14/09/2014,18/09/2014,Standard Class,AH-1007558,Corporate,Gorakhpur,Uttar Pradesh,India,Southern Asia,Asia Pacific,TEC-PH-3816,Technology,Phones,"Cisco Speaker Phone, Full Size",698.85,5,0,146.7,36.86,High
CM-2015-AH1007522-42330,11,22/11/2015,25/11/2015,Second Class,AH-1007522,Corporate,Garoua,Nord,Cameroon,Central Africa,Africa,TEC-MA-5517,Technology,Machines,"Okidata Receipt Printer, Wireless",245.82,2,0,66.36,36.83,High
CM-2015-AH1007522-42330,11,22/11/2015,25/11/2015,Second Class,AH-1007522,Corporate,Garoua,Nord,Cameroon,Central Africa,Africa,TEC-PH-3793,Technology,Phones,"Cisco Headset, with Caller ID",176.88,2,0,70.74,33.53,High
CA-2015-AS10090140-42264,9,17/09/2015,19/09/2015,First Class,AS-100901406,Consumer,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-BI-4343,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.19,2,0.7,-412.62,209.3,Critical
CA-2012-AS10090140-41173,9,21/09/2012,28/09/2012,Standard Class,AS-100901406,Consumer,New York City,New York,United States,Eastern US,USCA,FUR-CH-5430,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.53,4,0.1,83.71,64.56,Medium
CA-2013-AS10090140-41587,11,09/11/2013,13/11/2013,Standard Class,AS-100901402,Consumer,Springfield,Missouri,United States,Central US,USCA,FUR-TA-3427,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7,0,215.12,62.17,Medium
CA-2014-AS10090140-41812,6,22/06/2014,27/06/2014,Standard Class,AS-100901406,Consumer,New York City,New York,United States,Eastern US,USCA,FUR-BO-5529,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.57,2,0.2,-44.2,48.18,High
CA-2015-AS10090140-42264,9,17/09/2015,19/09/2015,First Class,AS-100901406,Consumer,Philadelphia,Pennsylvania,United States,Eastern US,USCA,TEC-AC-5138,Technology,Accessories,Logitech Trackman Marble Mouse,71.98,3,0.2,19.79,16.53,Critical
CA-2014-AS10090140-41812,6,22/06/2014,27/06/2014,Standard Class,AS-100901406,Consumer,New York City,New York,United States,Eastern US,USCA,OFF-BI-5638,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.14,6,0.2,60.5,15.46,High
CA-2015-AS10090140-42264,9,17/09/2015,19/09/2015,First Class,AS-100901406,Consumer,Philadelphia,Pennsylvania,United States,Eastern US,USCA,TEC-AC-5094,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.98,2,0.2,14.4,13.56,Critical
CA-2015-AS10090140-42096,4,02/04/2015,05/04/2015,Second Class,AS-100901402,Consumer,Springfield,Missouri,United States,Central US,USCA,OFF-ST-4516,Office Supplies,Storage,Hanging Personal Folder File,94.2,6,0,23.55,12.42,High
CA-2015-AS10090140-42264,9,17/09/2015,19/09/2015,First Class,AS-100901406,Consumer,Philadelphia,Pennsylvania,United States,Eastern US,USCA,FUR-FU-4050,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.51,3,0.2,2.25,5.83,Critical
CA-2012-AS10090140-41173,9,21/09/2012,28/09/2012,Standard Class,AS-100901406,Consumer,New York City,New York,United States,Eastern US,USCA,FUR-FU-3844,Furniture,Furnishings,"Computer Room Manger, 14""",97.44,3,0,35.08,5.5,Medium
US-2015-AS10090140-42341,12,03/12/2015,06/12/2015,First Class,AS-100901408,Consumer,Charlottesville,Virginia,United States,Southern US,USCA,OFF-AR-5285,Office Supplies,Art,Newell 309,34.65,3,0,10.4,4.99,Medium
CA-2015-AS10090140-42096,4,02/04/2015,05/04/2015,Second Class,AS-100901402,Consumer,Springfield,Missouri,United States,Central US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,28.4,5,0,13.35,4.46,High
CA-2012-AS10090140-41266,12,23/12/2012,25/12/2012,First Class,AS-100901404,Consumer,San Diego,California,United States,Western US,USCA,OFF-AP-3367,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,1,0,3.63,2.16,High
CA-2013-AS10090140-41587,11,09/11/2013,13/11/2013,Standard Class,AS-100901402,Consumer,Springfield,Missouri,United States,Central US,USCA,OFF-EN-2848,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,0,12.32,2.15,Medium
CA-2014-AS10090140-41812,6,22/06/2014,27/06/2014,Standard Class,AS-100901406,Consumer,New York City,New York,United States,Eastern US,USCA,OFF-BI-6094,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56,5,0.2,12.8,2.02,High
CA-2014-AS10090140-41762,5,03/05/2014,07/05/2014,Standard Class,AS-100901402,Consumer,Irving,Texas,United States,Central US,USCA,OFF-ST-3078,Office Supplies,Storage,Akro Stacking Bins,18.94,3,0.2,-3.79,1.79,Medium
CA-2014-AS10090140-41894,9,12/09/2014,17/09/2014,Standard Class,AS-100901402,Consumer,Chicago,Illinois,United States,Central US,USCA,OFF-LA-6021,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6,2,0.2,2.1,1.46,High
CA-2014-AS10090140-41762,5,03/05/2014,07/05/2014,Standard Class,AS-100901402,Consumer,Irving,Texas,United States,Central US,USCA,OFF-ST-6158,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.67,3,0.2,-3.17,1.42,Medium
CA-2014-AS10090140-41762,5,03/05/2014,07/05/2014,Standard Class,AS-100901402,Consumer,Irving,Texas,United States,Central US,USCA,OFF-LA-3224,Office Supplies,Labels,Avery 502,5.04,2,0.2,1.76,1.35,Medium
CA-2015-AS10090140-42264,9,17/09/2015,19/09/2015,First Class,AS-100901406,Consumer,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-BI-3473,Office Supplies,Binders,Binder Posts,3.44,2,0.7,-2.76,1.31,Critical
CA-2013-AS10090140-41587,11,09/11/2013,13/11/2013,Standard Class,AS-100901402,Consumer,Springfield,Missouri,United States,Central US,USCA,OFF-BI-3473,Office Supplies,Binders,Binder Posts,17.22,3,0,7.92,1.3,Medium
CA-2013-AS10090140-41587,11,09/11/2013,13/11/2013,Standard Class,AS-100901402,Consumer,Springfield,Missouri,United States,Central US,USCA,OFF-PA-6535,Office Supplies,Paper,Xerox 1978,17.34,3,0,8.5,1.24,Medium
CA-2012-AS10090140-41173,9,21/09/2012,28/09/2012,Standard Class,AS-100901406,Consumer,New York City,New York,United States,Eastern US,USCA,OFF-BI-3729,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.98,1,0.2,1.39,1.22,Medium
CA-2012-AS10090140-41173,9,21/09/2012,28/09/2012,Standard Class,AS-100901406,Consumer,New York City,New York,United States,Eastern US,USCA,OFF-AR-3285,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,4,0,5.74,1.16,Medium
CA-2014-AS10090140-41894,9,12/09/2014,17/09/2014,Standard Class,AS-100901402,Consumer,Chicago,Illinois,United States,Central US,USCA,OFF-BI-4884,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.91,3,0.8,-3.24,1.11,High
ES-2015-AS10090139-42062,2,27/02/2015,03/03/2015,Standard Class,AS-10090139,Consumer,Huddersfield,England,United Kingdom,Northern Europe,Europe,OFF-AP-4745,Office Supplies,Appliances,"Hoover Stove, White",1699.83,3,0,84.96,298.77,High
MX-2014-AS1009093-41795,6,05/06/2014,10/06/2014,Standard Class,AS-1009093,Consumer,Estelí,Estelí,Nicaragua,Central America,LATAM,OFF-AP-3872,Office Supplies,Appliances,"Cuisinart Stove, Black",2509.36,7,0,426.58,169.403,Medium
IT-2012-AS1009091-41049,5,20/05/2012,24/05/2012,Second Class,AS-1009091,Consumer,Breda,North Brabant,Netherlands,Western Europe,Europe,FUR-BO-5941,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",507.6,6,0.5,-91.44,97.85,High
MX-2014-AS1009082-41732,4,03/04/2014,06/04/2014,Second Class,AS-1009082,Consumer,Obregón,Sonora,Mexico,Central America,LATAM,FUR-BO-3891,Furniture,Bookcases,"Dania Classic Bookcase, Pine",1098.96,5,0.2,233.46,66.627,High
MX-2014-AS1009018-41809,6,19/06/2014,23/06/2014,Standard Class,AS-1009018,Consumer,Valinhos,São Paulo,Brazil,South America,LATAM,TEC-CO-5994,Technology,Copiers,"Sharp Fax and Copier, Digital",447.74,4,0.002,178.54,59.641,High
MX-2015-AS1009093-42178,6,23/06/2015,23/06/2015,Same Day,AS-1009093,Consumer,Matagalpa,Matagalpa,Nicaragua,Central America,LATAM,FUR-BO-3628,Furniture,Bookcases,"Bush Corner Shelving, Metal",493.8,6,0,64.08,58.522,Critical
MX-2013-AS1009018-41438,6,13/06/2013,17/06/2013,Standard Class,AS-1009018,Consumer,Rio Branco,Acre,Brazil,South America,LATAM,FUR-BO-5748,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Traditional",337.68,3,0,64.14,55.56,High
US-2014-AS1009018-41732,4,03/04/2014,06/04/2014,Second Class,AS-1009018,Consumer,Surubim,Pernambuco,Brazil,South America,LATAM,FUR-BO-3891,Furniture,Bookcases,"Dania Classic Bookcase, Pine",549.48,5,0.6,-316.02,54.581,Medium
ES-2014-AS1009045-41905,9,23/09/2014,27/09/2014,Standard Class,AS-1009045,Consumer,Paris,Ile-de-France,France,Western Europe,Europe,FUR-BO-4865,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile",675.54,6,0.1,285.12,49.17,Medium
IN-2015-AS1009027-42153,5,29/05/2015,05/06/2015,Standard Class,AS-1009027,Consumer,Beijing,Beijing,China,Eastern Asia,Asia Pacific,TEC-AC-5204,Technology,Accessories,"Memorex Memory Card, Erganomic",500.4,5,0,140.1,49.11,Low
ES-2015-AS10090139-42062,2,27/02/2015,03/03/2015,Standard Class,AS-10090139,Consumer,Huddersfield,England,United Kingdom,Northern Europe,Europe,TEC-AC-5888,Technology,Accessories,"SanDisk Numeric Keypad, Erganomic",454.8,8,0,77.28,48.75,High
IN-2012-AB1010558-41270,12,27/12/2012,28/12/2012,First Class,AB-1010558,Consumer,Kochi,Kerala,India,Southern Asia,Asia Pacific,TEC-CO-6010,Technology,Copiers,"Sharp Wireless Fax, Digital",1066.68,3,0,394.65,383.68,Critical
IN-2015-AB101057-42153,5,29/05/2015,05/06/2015,Standard Class,AB-101057,Consumer,Adelaide,South Australia,Australia,Oceania,Asia Pacific,TEC-CO-3609,Technology,Copiers,"Brother Wireless Fax, Digital",1703.03,5,0.1,737.93,332.14,Low
CA-2014-AB10105140-41991,12,18/12/2014,22/12/2014,Standard Class,AB-101051402,Consumer,Detroit,Michigan,United States,Central US,USCA,OFF-BI-4345,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,0,4946.37,498.7,Medium
CA-2015-AB10105140-42161,6,06/06/2015,07/06/2015,First Class,AB-101051402,Consumer,Pearland,Texas,United States,Central US,USCA,TEC-PH-5089,Technology,Phones,LG G3,470.38,3,0.2,52.92,137.41,High
CA-2015-AB10105140-42328,11,20/11/2015,24/11/2015,Standard Class,AB-101051408,Consumer,Henderson,Kentucky,United States,Southern US,USCA,FUR-FU-2871,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0,213.69,83.56,Medium
CA-2012-AB10105140-41262,12,19/12/2012,22/12/2012,First Class,AB-101051402,Consumer,Indianapolis,Indiana,United States,Central US,USCA,OFF-BI-4827,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,0,496.79,63.82,Medium
CA-2015-AB10105140-42143,5,19/05/2015,21/05/2015,First Class,AB-101051404,Consumer,Portland,Oregon,United States,Western US,USCA,TEC-PH-2879,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.7,2,0.2,38.78,48.59,Medium
US-2014-AB10105140-41908,9,26/09/2014,01/10/2014,Standard Class,AB-101051404,Consumer,Phoenix,Arizona,United States,Western US,USCA,FUR-TA-3412,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.17,3,0.5,-204.45,22.1,Medium
CA-2013-AB10105140-41585,11,07/11/2013,12/11/2013,Standard Class,AB-101051402,Consumer,Houston,Texas,United States,Central US,USCA,TEC-MA-3700,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.59,18.31,Medium
CA-2015-AB10105140-42267,9,20/09/2015,26/09/2015,Standard Class,AB-101051404,Consumer,Phoenix,Arizona,United States,Western US,USCA,TEC-PH-5625,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.5,16.71,Low
CA-2013-AB10105140-41585,11,07/11/2013,12/11/2013,Standard Class,AB-101051402,Consumer,Houston,Texas,United States,Central US,USCA,OFF-ST-4281,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.65,2,0.2,-28.87,14.93,Medium
CA-2015-AB10105140-42267,9,20/09/2015,26/09/2015,Standard Class,AB-101051404,Consumer,Phoenix,Arizona,United States,Western US,USCA,TEC-AC-6076,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.58,2,0.2,4.48,12.35,Low
CA-2015-AB10523-42139,5,15/05/2015,15/05/2015,Same Day,AB-10523,Consumer,Toronto,Ontario,Canada,Canada,USCA,OFF-AR-6111,Office Supplies,Art,"Stanley Highlighters, Easy-Erase",29.94,2,0,10.74,5.81,High
CA-2013-AB10105140-41585,11,07/11/2013,12/11/2013,Standard Class,AB-101051402,Consumer,Houston,Texas,United States,Central US,USCA,OFF-ST-4457,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.78,2,0.2,-16.96,5.8,Medium
CA-2015-AB10105140-42220,8,04/08/2015,08/08/2015,Standard Class,AB-101051402,Consumer,Bloomington,Illinois,United States,Central US,USCA,TEC-AC-4936,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.82,3,0.2,7.47,5.7,High
CA-2013-AB10105140-41585,11,07/11/2013,12/11/2013,Standard Class,AB-101051402,Consumer,Houston,Texas,United States,Central US,USCA,FUR-FU-6235,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,-84.45,4.42,Medium
CA-2014-AB10105140-41672,2,02/02/2014,07/02/2014,Standard Class,AB-101051406,Consumer,New York City,New York,United States,Eastern US,USCA,OFF-ST-3360,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,0,5.9,4.17,Medium
CA-2015-AB10105140-42267,9,20/09/2015,26/09/2015,Standard Class,AB-101051404,Consumer,Phoenix,Arizona,United States,Western US,USCA,OFF-BI-5614,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,-13.94,3.26,Low
CA-2015-AB10523-42139,5,15/05/2015,15/05/2015,Same Day,AB-10523,Consumer,Toronto,Ontario,Canada,Canada,USCA,OFF-AR-5912,Office Supplies,Art,"Sanford Highlighters, Fluorescent",34.02,2,0,14.28,2.83,High
